"","name","screen_name","party","type","gender"
"1970","Congresswoman Tenney","reptenney","Democrat","rep","F"
"1971","Congresswoman Tenney","reptenney","Republican","rep","M"
"1972","Congresswoman Tenney","reptenney","Republican","rep","F"
"1973","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1974","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1975","Rep. Jimmy Panetta","repjimmypanetta","Democrat","sen","F"
"1976","Rep. Jimmy Panetta","repjimmypanetta","Republican","sen","M"
"1977","Rep. Jimmy Panetta","repjimmypanetta","Democrat","sen","F"
"1978","Rep. Jimmy Panetta","repjimmypanetta","Democrat","sen","F"
"1979","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","F"
"1980","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1981","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1982","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1983","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1984","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1985","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1986","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"1987","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1988","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"1989","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1990","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1991","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1992","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1993","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"1994","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1995","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"1996","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"1997","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1998","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"1999","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2000","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2001","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2002","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2003","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2004","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2005","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2006","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2007","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2008","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2009","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2010","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2011","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2012","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2013","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2014","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"2015","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2016","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2017","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2018","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2019","Rep. Jimmy Panetta","repjimmypanetta","Republican","sen","M"
"2020","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2021","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2022","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","F"
"2023","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2024","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2025","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2026","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2027","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","M"
"2028","Rep. Jimmy Panetta","repjimmypanetta","Democrat","rep","F"
"2029","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","M"
"2030","Rep. Jimmy Panetta","repjimmypanetta","Republican","rep","F"
"2031","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2032","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2033","Rep Stephanie Murphy","repstephmurphy","Democrat","sen","F"
"2034","Rep Stephanie Murphy","repstephmurphy","Republican","sen","M"
"2035","Rep Stephanie Murphy","repstephmurphy","Democrat","sen","F"
"2036","Rep Stephanie Murphy","repstephmurphy","Democrat","sen","F"
"2037","Rep Stephanie Murphy","repstephmurphy","Republican","rep","F"
"2038","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2039","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2040","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2041","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2042","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2043","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2044","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2045","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2046","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2047","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2048","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2049","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2050","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2051","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2052","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2053","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2054","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2055","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2056","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2057","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2058","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2059","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2060","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2061","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2062","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2063","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2064","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2065","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2066","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2067","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2068","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2069","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2070","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2071","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2072","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2073","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2074","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2075","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2076","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2077","Rep Stephanie Murphy","repstephmurphy","Republican","sen","M"
"2078","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2079","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2080","Rep Stephanie Murphy","repstephmurphy","Republican","rep","F"
"2081","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2082","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2083","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2084","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2085","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","M"
"2086","Rep Stephanie Murphy","repstephmurphy","Democrat","rep","F"
"2087","Rep Stephanie Murphy","repstephmurphy","Republican","rep","M"
"2088","Rep Stephanie Murphy","repstephmurphy","Republican","rep","F"
"2089","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2090","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2091","Rep. Roger Marshall","repmarshall","Democrat","sen","F"
"2092","Rep. Roger Marshall","repmarshall","Republican","sen","M"
"2093","Rep. Roger Marshall","repmarshall","Democrat","sen","F"
"2094","Rep. Roger Marshall","repmarshall","Democrat","sen","F"
"2095","Rep. Roger Marshall","repmarshall","Republican","rep","F"
"2096","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2097","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2098","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2099","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2100","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2101","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2102","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2103","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2104","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2105","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2106","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2107","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2108","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2109","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2110","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2111","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2112","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2113","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2114","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2115","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2116","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2117","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2118","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2119","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2120","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2121","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2122","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2123","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2124","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2125","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2126","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2127","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2128","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2129","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2130","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2131","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2132","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2133","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2134","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2135","Rep. Roger Marshall","repmarshall","Republican","sen","M"
"2136","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2137","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2138","Rep. Roger Marshall","repmarshall","Republican","rep","F"
"2139","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2140","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2141","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2142","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2143","Rep. Roger Marshall","repmarshall","Democrat","rep","M"
"2144","Rep. Roger Marshall","repmarshall","Democrat","rep","F"
"2145","Rep. Roger Marshall","repmarshall","Republican","rep","M"
"2146","Rep. Roger Marshall","repmarshall","Republican","rep","F"
"2147","Rep. Michael Capuano","repmikecapuano","Democrat","rep","M"
"2148","Darin LaHood","replahood","Republican","rep","M"
"2149","Trent Kelly","reptrentkelly","Republican","rep","M"
"2150","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2151","Trent Kelly","reptrentkelly","Democrat","sen","F"
"2152","Trent Kelly","reptrentkelly","Republican","sen","M"
"2153","Trent Kelly","reptrentkelly","Democrat","sen","F"
"2154","Trent Kelly","reptrentkelly","Democrat","sen","F"
"2155","Trent Kelly","reptrentkelly","Republican","rep","F"
"2156","Trent Kelly","reptrentkelly","Republican","rep","M"
"2157","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2158","Trent Kelly","reptrentkelly","Republican","rep","M"
"2159","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2160","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2161","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2162","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2163","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2164","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2165","Trent Kelly","reptrentkelly","Republican","rep","M"
"2166","Trent Kelly","reptrentkelly","Republican","rep","M"
"2167","Trent Kelly","reptrentkelly","Republican","rep","M"
"2168","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2169","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2170","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2171","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2172","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2173","Trent Kelly","reptrentkelly","Republican","rep","M"
"2174","Trent Kelly","reptrentkelly","Republican","rep","M"
"2175","Trent Kelly","reptrentkelly","Republican","rep","M"
"2176","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2177","Trent Kelly","reptrentkelly","Republican","rep","M"
"2178","Trent Kelly","reptrentkelly","Republican","rep","M"
"2179","Trent Kelly","reptrentkelly","Republican","rep","M"
"2180","Trent Kelly","reptrentkelly","Republican","rep","M"
"2181","Trent Kelly","reptrentkelly","Republican","rep","M"
"2182","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2183","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2184","Trent Kelly","reptrentkelly","Republican","rep","M"
"2185","Trent Kelly","reptrentkelly","Republican","rep","M"
"2186","Trent Kelly","reptrentkelly","Republican","rep","M"
"2187","Trent Kelly","reptrentkelly","Republican","rep","M"
"2188","Trent Kelly","reptrentkelly","Republican","rep","M"
"2189","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2190","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2191","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2192","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2193","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2194","Trent Kelly","reptrentkelly","Republican","rep","M"
"2195","Trent Kelly","reptrentkelly","Republican","sen","M"
"2196","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2197","Trent Kelly","reptrentkelly","Republican","rep","M"
"2198","Trent Kelly","reptrentkelly","Republican","rep","F"
"2199","Trent Kelly","reptrentkelly","Republican","rep","M"
"2200","Trent Kelly","reptrentkelly","Republican","rep","M"
"2201","Trent Kelly","reptrentkelly","Republican","rep","M"
"2202","Trent Kelly","reptrentkelly","Republican","rep","M"
"2203","Trent Kelly","reptrentkelly","Democrat","rep","M"
"2204","Trent Kelly","reptrentkelly","Democrat","rep","F"
"2205","Trent Kelly","reptrentkelly","Republican","rep","M"
"2206","Trent Kelly","reptrentkelly","Republican","rep","F"
"2207","Donald Norcross","donaldnorcross","Democrat","rep","M"
"2208","Rep. Ted Lieu","reptedlieu","Democrat","rep","M"
"2209","Dan Donovan","dandonovan_ny",NA,NA,NA
"2210","Congresswoman Amata","repamata","Republican","rep","F"
"2211","Rep. Pete Aguilar","reppeteaguilar","Democrat","rep","M"
"2212","Rep. Glenn Grothman","repgrothman","Republican","rep","M"
"2213","Rep. Mia Love","repmialove","Republican","rep","F"
"2214","Rep. Jody Hice","congressmanhice","Republican","rep","M"
"2215","Rep. Steve Knight","steveknight25","Republican","rep","M"
"2216","Buddy Carter","repbuddycarter","Republican","rep","M"
"2217","Kathleen Rice","repkathleenrice","Democrat","rep","F"
"2218","Rep. Debbie Dingell","repdebdingell","Democrat","rep","F"
"2219","Bonnie WatsonColeman","repbonnie","Democrat","rep","F"
"2220","Mark DeSaulnier","repdesaulnier","Democrat","rep","M"
"2221","John Katko","repjohnkatko","Republican","rep","M"
"2222","Rep. Steve Russell","reprussell","Republican","rep","M"
"2223","Ruben Gallego","reprubengallego","Democrat","rep","M"
"2224","Congressman Rod Blum","reprodblum","Republican","rep","M"
"2225","Martha McSally","repmcsally","Republican","rep","F"
"2226","Rep. Mike Bost","repbost","Republican","rep","M"
"2227","Rep. Alex Mooney","repalexmooney","Republican","rep","M"
"2228","Rick W. Allen","reprickallen","Republican","rep","M"
"2229","Senator Thom Tillis","senthomtillis","Republican","sen","M"
"2230","Rep. Will Hurd","hurdonthehill","Republican","rep","M"
"2231","Tom MacArthur","reptommacarthur","Republican","rep","M"
"2232","Senator Ben Sasse","sensasse","Republican","sen","M"
"2233","Rep. Ralph Abraham","repabraham","Republican","rep","M"
"2234","Rep. Don Beyer","repdonbeyer","Democrat","rep","M"
"2235","Rep. Elise Stefanik","repstefanik","Republican","rep","F"
"2236","Senator Mike Rounds","senatorrounds","Republican","sen","M"
